--------------------------------------
| rollout/                |          |
|    mimic_ee_reward      | 0.00741   |
|    mimic_qpos_reward    | 0.0355    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 311       |
|    iterations           | 147       |
|    time_elapsed         | 1933      |
|    total_timesteps      | 602112    |
| train/                  |           |
|    approx_kl            | 11.320514 |
|    clip_fraction        | 0.973     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.808     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.352     |
|    n_updates            | 438       |
|    policy_gradient_loss | 0.252     |
|    std                  | 0.02      |
|    value_loss           | 0.258     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 25.1      |
|    ep_reward_mean       | 4.02      |
|    mimic_body_reward    | 0.054     |
|    mimic_body_vel_re... | 0.00842   |
|    mimic_contact_reward | 0.04      |
|    mimic_ee_reward      | 0.00434   |
|    mimic_qpos_reward    | 0.0273    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 311       |
|    iterations           | 148       |
|    time_elapsed         | 1946      |
|    total_timesteps      | 606208    |
| train/                  |           |
|    approx_kl            | 13.281248 |
|    clip_fraction        | 0.969     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.859     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.286     |
|    n_updates            | 441       |
|    policy_gradient_loss | 0.364     |
|    std                  | 0.02      |
|    value_loss           | 0.205     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 24        |
|    ep_reward_mean       | 3.86      |
|    mimic_body_reward    | 0.0353    |
|    mimic_body_vel_re... | 0.0073    |
|    mimic_contact_reward | 0.032     |
|    mimic_ee_reward      | 0.00343   |
|    mimic_qpos_reward    | 0.0211    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 311       |
|    iterations           | 149       |
|    time_elapsed         | 1959      |
|    total_timesteps      | 610304    |
| train/                  |           |
|    approx_kl            | 12.281048 |
|    clip_fraction        | 0.974     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.889     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.32      |
|    n_updates            | 444       |
|    policy_gradient_loss | 0.292     |
|    std                  | 0.02      |
|    value_loss           | 0.162     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 24.9      |
|    ep_reward_mean       | 4.19      |
|    mimic_body_reward    | 0.0792    |
|    mimic_body_vel_re... | 0.00804   |
|    mimic_contact_reward | 0.052     |
|    mimic_ee_reward      | 0.00569   |
|    mimic_qpos_reward    | 0.0332    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 311       |
|    iterations           | 150       |
|    time_elapsed         | 1973      |
|    total_timesteps      | 614400    |
| train/                  |           |
|    approx_kl            | 12.108377 |
|    clip_fraction        | 0.974     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.861     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.364     |
|    n_updates            | 447       |
|    policy_gradient_loss | 0.451     |
|    std                  | 0.02      |
|    value_loss           | 0.188     |
---------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 26.4       |
|    ep_reward_mean       | 4.33       |
|    mimic_body_reward    | 0.0435     |
|    mimic_body_vel_re... | 0.00311    |
|    mimic_contact_reward | 0.032      |
|    mimic_ee_reward      | 0.00342    |
|    mimic_qpos_reward    | 0.0295     |
|    mimic_qvel_reward    | 0          |
| time/                   |            |
|    fps                  | 311        |
|    iterations           | 151        |
|    time_elapsed         | 1986       |
|    total_timesteps      | 618496     |
| train/                  |            |
|    approx_kl            | 12.0973625 |
|    clip_fraction        | 0.973      |
|    clip_range           | 0.2        |
|    entropy_loss         | 57.3       |
|    explained_variance   | 0.79       |
|    learning_rate        | 0.0001     |
|    loss                 | 0.444      |
|    n_updates            | 450        |
|    policy_gradient_loss | 0.249      |
|    std                  | 0.02       |
|    value_loss           | 0.241      |
----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 25.8      |
|    ep_reward_mean       | 4.21      |
|    mimic_body_reward    | 0.0429    |
|    mimic_body_vel_re... | 0.00996   |
|    mimic_contact_reward | 0.066     |
|    mimic_ee_reward      | 0.00211   |
|    mimic_qpos_reward    | 0.0147    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 311       |
|    iterations           | 152       |
|    time_elapsed         | 1999      |
|    total_timesteps      | 622592    |
| train/                  |           |
|    approx_kl            | 12.112524 |
|    clip_fraction        | 0.97      |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.855     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.419     |
|    n_updates            | 453       |
|    policy_gradient_loss | 0.411     |
|    std                  | 0.02      |
|    value_loss           | 0.211     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 28.1      |
|    ep_reward_mean       | 4.5       |
|    mimic_body_reward    | 0.0637    |
|    mimic_body_vel_re... | 0.00685   |
|    mimic_contact_reward | 0.034     |
|    mimic_ee_reward      | 0.00496   |
|    mimic_qpos_reward    | 0.0334    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 311       |
|    iterations           | 153       |
|    time_elapsed         | 2012      |
|    total_timesteps      | 626688    |
| train/                  |           |
|    approx_kl            | 9.7812195 |
|    clip_fraction        | 0.974     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.878     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.367     |
|    n_updates            | 456       |
|    policy_gradient_loss | 0.273     |
|    std                  | 0.02      |
|    value_loss           | 0.184     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 25.3      |
|    ep_reward_mean       | 4.14      |
|    mimic_body_reward    | 0.0474    |
|    mimic_body_vel_re... | 0.0144    |
|    mimic_contact_reward | 0.052     |
|    mimic_ee_reward      | 0.00242   |
|    mimic_qpos_reward    | 0.0205    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 311       |
|    iterations           | 154       |
|    time_elapsed         | 2025      |
|    total_timesteps      | 630784    |
| train/                  |           |
|    approx_kl            | 12.566515 |
|    clip_fraction        | 0.972     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.857     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.46      |
|    n_updates            | 459       |
|    policy_gradient_loss | 0.413     |
|    std                  | 0.02      |
|    value_loss           | 0.216     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 26.8      |
