--------------------------------------
| rollout/                |          |
|    mimic_body_reward    | 0.0166      |
|    mimic_body_vel_re... | 0.00079     |
|    mimic_ee_reward      | 0.00239     |
|    mimic_qpos_reward    | 0.0102      |
|    mimic_qvel_reward    | 1.57e-11    |
| time/                   |             |
|    fps                  | 192         |
|    iterations           | 426         |
|    time_elapsed         | 9064        |
|    total_timesteps      | 1744896     |
| train/                  |             |
|    approx_kl            | 0.041393284 |
|    clip_fraction        | 0.394       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.977       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0525     |
|    n_updates            | 4250        |
|    policy_gradient_loss | -0.043      |
|    std                  | 0.01        |
|    value_loss           | 0.000936    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 23.1        |
|    ep_reward_mean       | 0.675       |
|    mimic_body_reward    | 0.0108      |
|    mimic_body_vel_re... | 0.000879    |
|    mimic_ee_reward      | 0.00183     |
|    mimic_qpos_reward    | 0.0103      |
|    mimic_qvel_reward    | 4.15e-12    |
| time/                   |             |
|    fps                  | 192         |
|    iterations           | 427         |
|    time_elapsed         | 9085        |
|    total_timesteps      | 1748992     |
| train/                  |             |
|    approx_kl            | 0.040357135 |
|    clip_fraction        | 0.39        |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.975       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.035      |
|    n_updates            | 4260        |
|    policy_gradient_loss | -0.0423     |
|    std                  | 0.01        |
|    value_loss           | 0.000932    |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 22.3       |
|    ep_reward_mean       | 0.663      |
|    mimic_body_reward    | 0.00993    |
|    mimic_body_vel_re... | 0.00101    |
|    mimic_ee_reward      | 0.000878   |
|    mimic_qpos_reward    | 0.00404    |
|    mimic_qvel_reward    | 1.64e-11   |
| time/                   |            |
|    fps                  | 192        |
|    iterations           | 428        |
|    time_elapsed         | 9107       |
|    total_timesteps      | 1753088    |
| train/                  |            |
|    approx_kl            | 0.04577425 |
|    clip_fraction        | 0.388      |
|    clip_range           | 0.2        |
|    entropy_loss         | 73.3       |
|    explained_variance   | 0.976      |
|    learning_rate        | 5e-06      |
|    loss                 | -0.0686    |
|    n_updates            | 4270       |
|    policy_gradient_loss | -0.0424    |
|    std                  | 0.01       |
|    value_loss           | 0.000945   |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 22.9        |
|    ep_reward_mean       | 0.651       |
|    mimic_body_reward    | 0.0261      |
|    mimic_body_vel_re... | 0.000904    |
|    mimic_ee_reward      | 0.00169     |
|    mimic_qpos_reward    | 0.00624     |
|    mimic_qvel_reward    | 4.62e-11    |
| time/                   |             |
|    fps                  | 192         |
|    iterations           | 429         |
|    time_elapsed         | 9128        |
|    total_timesteps      | 1757184     |
| train/                  |             |
|    approx_kl            | 0.042649113 |
|    clip_fraction        | 0.39        |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.976       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0648     |
|    n_updates            | 4280        |
|    policy_gradient_loss | -0.0442     |
|    std                  | 0.01        |
|    value_loss           | 0.0009      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 22.3       |
|    ep_reward_mean       | 0.675      |
|    mimic_body_reward    | 0.0179     |
|    mimic_body_vel_re... | 0.00135    |
|    mimic_ee_reward      | 0.00172    |
|    mimic_qpos_reward    | 0.0076     |
|    mimic_qvel_reward    | 5.71e-11   |
| time/                   |            |
|    fps                  | 192        |
|    iterations           | 430        |
|    time_elapsed         | 9149       |
|    total_timesteps      | 1761280    |
| train/                  |            |
|    approx_kl            | 0.04319759 |
|    clip_fraction        | 0.394      |
|    clip_range           | 0.2        |
|    entropy_loss         | 73.3       |
|    explained_variance   | 0.975      |
|    learning_rate        | 5e-06      |
|    loss                 | -0.0579    |
|    n_updates            | 4290       |
|    policy_gradient_loss | -0.044     |
|    std                  | 0.01       |
|    value_loss           | 0.00097    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 22.8       |
|    ep_reward_mean       | 0.719      |
|    mimic_body_reward    | 0.014      |
|    mimic_body_vel_re... | 6.19e-07   |
|    mimic_ee_reward      | 0.001      |
|    mimic_qpos_reward    | 0.00529    |
|    mimic_qvel_reward    | 7.78e-13   |
| time/                   |            |
|    fps                  | 192        |
|    iterations           | 431        |
|    time_elapsed         | 9170       |
|    total_timesteps      | 1765376    |
| train/                  |            |
|    approx_kl            | 0.04065927 |
|    clip_fraction        | 0.396      |
|    clip_range           | 0.2        |
|    entropy_loss         | 73.3       |
|    explained_variance   | 0.98       |
|    learning_rate        | 5e-06      |
|    loss                 | -0.0546    |
|    n_updates            | 4300       |
|    policy_gradient_loss | -0.046     |
|    std                  | 0.01       |
|    value_loss           | 0.000867   |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 23          |
|    ep_reward_mean       | 0.651       |
|    mimic_body_reward    | 0.0317      |
|    mimic_body_vel_re... | 0.000644    |
|    mimic_ee_reward      | 0.00343     |
|    mimic_qpos_reward    | 0.0131      |
|    mimic_qvel_reward    | 3.7e-11     |
| time/                   |             |
|    fps                  | 192         |
|    iterations           | 432         |
|    time_elapsed         | 9192        |
|    total_timesteps      | 1769472     |
| train/                  |             |
|    approx_kl            | 0.039368656 |
|    clip_fraction        | 0.392       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.979       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0516     |
|    n_updates            | 4310        |
|    policy_gradient_loss | -0.0443     |
|    std                  | 0.01        |
|    value_loss           | 0.000935    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 22          |
|    ep_reward_mean       | 0.69        |
|    mimic_body_reward    | 0.0106      |
|    mimic_body_vel_re... | 0.000774    |
|    mimic_ee_reward      | 0.0016      |
|    mimic_qpos_reward    | 0.00732     |
|    mimic_qvel_reward    | 8.09e-12    |
| time/                   |             |
|    fps                  | 192         |
|    iterations           | 433         |
